TRANSACTION_NBR,EMPLID,EMPL_RCD,BGN_DT,PIN_TAKE_NUM,END_DT,SEQNUM,OPRID,EMPLID_CURR_APPR,ACTION_DT,HR_WF_ACTION,HGA_APPR_PRCS
2370,K0W250,0,8/17/2017,2343,8/17/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2343,K0W201,0,6/6/2017,2392,6/6/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2344,K0W201,0,7/10/2017,2343,7/10/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2345,K0W201,0,8/9/2017,2392,8/9/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2346,K0W202,0,5/2/2017,2343,5/2/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2347,K0W202,0,7/19/2017,2343,7/19/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2348,K0W202,0,8/28/2017,2392,8/30/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2349,K0W203,0,4/7/2017,2392,4/7/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2350,K0W203,0,8/15/2017,2392,8/17/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2351,K0W204,0,5/22/2017,2343,5/22/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2352,K0W205,0,5/22/2017,2392,5/22/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2353,K0W206,0,7/25/2017,2343,7/25/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2354,K0W207,0,6/15/2017,2392,6/15/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2355,K0W208,0,4/17/2017,2343,4/17/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2356,K0W209,0,7/13/2017,2392,7/13/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2357,K0W210,0,8/28/2017,2343,8/28/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2358,K0W231,0,6/15/2017,2392,6/15/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2359,K0W232,0,6/16/2017,2343,6/16/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2360,K0W233,0,8/10/2017,2343,8/10/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2361,K0W234,0,5/15/2017,2392,5/15/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2362,K0W238,0,6/30/2017,2343,6/30/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2363,K0W239,0,4/4/2017,2392,4/4/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2364,K0W240,0,7/27/2017,2343,7/27/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2365,K0W241,0,8/23/2017,2392,8/23/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2366,K0W244,0,5/2/2017,2392,5/2/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2367,K0W245,0,8/1/2017,2343,8/1/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2368,K0W246,0,4/28/2017,2392,4/28/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2369,K0W247,0,7/26/2017,2392,7/26/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2370,K0W250,0,8/17/2017,2343,8/17/2017,3,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2343,K0W201,0,6/6/2017,2392,6/6/2017,4,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2344,K0W201,0,7/10/2017,2343,7/10/2017,4,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2345,K0W201,0,8/9/2017,2392,8/9/2017,4,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2346,K0W202,0,5/2/2017,2343,5/2/2017,4,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2347,K0W202,0,7/19/2017,2343,7/19/2017,4,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2348,K0W202,0,8/28/2017,2392,8/30/2017,4,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2349,K0W203,0,4/7/2017,2392,4/7/2017,4,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2503,KU0171,0,2/13/2018,2392,2/13/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2504,KU0171,0,2/21/2018,2392,2/21/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2505,KU0171,0,3/1/2018,2392,3/1/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2506,KU0171,0,3/9/2018,2392,3/12/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2509,KU0171,0,4/3/2018,2392,4/3/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2510,KU0171,0,4/11/2018,2392,4/11/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2511,KU0171,0,4/19/2018,2392,4/19/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2513,KU0171,0,5/1/2018,2392,5/1/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2514,KU0171,0,5/8/2018,2392,5/8/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2515,KU0171,0,5/24/2018,2392,5/24/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2516,KU0171,0,5/16/2018,2392,5/16/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2525,KU0171,0,7/2/2018,2392,7/2/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2526,KU0171,0,7/10/2018,2392,7/10/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2527,KU0171,0,7/18/2018,2392,7/18/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2528,KU0171,0,7/26/2018,2392,7/26/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2188,KU0172,0,5/17/2017,2392,5/17/2017,1,SAMPLE,KU0007,5/8/2017,APV, 
2200,KU0176,0,6/14/2017,2343,6/14/2017,1,SAMPLE,KU0007,5/9/2017,APV, 
2374,KU0173,0,7/25/2017,2392,7/25/2017,3,SAMPLE,KU0007,6/19/2017,SUB,CAN
2373,KU0173,0,6/14/2017,2392,6/14/2017,3,SAMPLE,KU0007,6/19/2017,SUB,CAN
2375,KU0103,0,4/17/2017,2343,4/17/2017,1,SAMPLE,KU0007,6/19/2017,SUB,REQ
2376,KU0142,0,5/12/2017,2392,5/12/2017,1,SAMPLE,KU0007,6/19/2017,SUB,REQ
2377,KU0173,0,6/13/2017,2392,6/13/2017,1,SAMPLE,KU0007,6/19/2017,SUB,REQ
2378,KU0103,0,7/20/2017,2392,7/20/2017,1,SAMPLE,KU0007,6/19/2017,SUB,REQ
2379,KU0142,0,8/29/2017,2392,8/29/2017,1,SAMPLE,KU0007,6/19/2017,SUB,REQ
2375,KU0103,0,4/17/2017,2343,4/17/2017,2,SAMPLE,KU0007,6/19/2017,APV,REQ
2376,KU0142,0,5/12/2017,2392,5/12/2017,2,SAMPLE,KU0007,6/19/2017,APV,REQ
2377,KU0173,0,6/13/2017,2392,6/13/2017,2,SAMPLE,KU0007,6/19/2017,APV,REQ
2378,KU0103,0,7/20/2017,2392,7/20/2017,2,SAMPLE,KU0007,6/19/2017,APV,REQ
2379,KU0142,0,8/29/2017,2392,8/29/2017,2,SAMPLE,KU0007,6/19/2017,APV,REQ
2428,KZ0001,0,8/8/2017,130686,8/9/2017,1,SAMPLE,KU0007,11/21/2017,SAV, 
2429,KZ0001,0,9/5/2017,130686,9/6/2017,1,SAMPLE,KU0007,11/21/2017,SAV, 
2433,KEG012,0,1/2/2017,50659,1/31/2017,1,SAMPLE,KU0007,11/22/2017,SAV, 
2382,KU0135,0,6/29/2017,2392,6/30/2017,5,RCHANNING,KU0046,12/8/2017,DNY,CAN
2489,KU0149,0,1/10/2018,2392,1/10/2018,1,SAMPLE,KU0007,12/10/2017,SUB, 
2521,KU0171,0,6/1/2018,2392,6/4/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2522,KU0171,0,6/12/2018,2392,6/12/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2523,KU0171,0,6/20/2018,2392,6/20/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2524,KU0171,0,6/28/2018,2392,6/28/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2199,KU0141,0,6/16/2017,2392,6/16/2017,1,SAMPLE,KU0007,5/9/2017,APV, 
2273,KU0135,0,5/29/2017,2392,5/29/2017,1,CSTEVENSON,KU0135,5/28/2017,SUB,REQ
2273,KU0135,0,5/29/2017,2392,5/29/2017,2,CSTEVENSON,KU0020,5/28/2017,APV,REQ
2342,K0W201,0,4/18/2017,2343,4/18/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2342,K0W201,0,4/18/2017,2343,4/18/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2382,KU0135,0,6/29/2017,2392,6/30/2017,1,FTHOMPSON,KU0135,6/29/2017,SUB,REQ
2382,KU0135,0,6/29/2017,2392,6/30/2017,3,FTHOMPSON,KU0135,6/29/2017,SUB,CAN
2390,KRE0033,0,11/25/2015,220245,1/26/2016,1,SAMPLE,KU0007,10/30/2017,SAV, 
2392,KU0172,0,12/20/2017,2392,12/20/2017,1,JPATTERSON,KU0131,11/3/2017,APV, 
2432,KEG011,0,1/2/2017,50658,1/31/2017,2,SAMPLE,KU0007,11/22/2017,SAV, 
2437,KRE0004,0,11/26/2015,220245,2/26/2016,1,SAMPLE,KU0007,11/27/2017,SAV, 
2438,KRE0019,0,11/28/2015,220250,1/1/2016,1,SAMPLE,KU0007,11/27/2017,SAV, 
2439,KRE0014,0,12/26/2015,220245,1/1/2016,1,SAMPLE,KU0007,11/29/2017,SAV, 
2446,KU0147,0,10/9/2017,2343,10/9/2017,1,SAMPLE,KU0007,12/7/2017,SAV, 
2447,KU0147,0,11/24/2017,2343,11/24/2017,1,SAMPLE,KU0007,12/7/2017,SAV, 
2449,KU0147,0,5/1/2018,2392,5/1/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2477,KU0146,0,10/17/2017,2343,10/17/2017,1,SAMPLE,KU0007,12/7/2017,SAV, 
2478,KU0146,0,1/11/2018,2392,1/11/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2479,KU0146,0,2/14/2018,2343,2/14/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2480,KU0146,0,3/17/2018,2392,3/17/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2481,KU0146,0,4/10/2018,2343,4/10/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2482,KU0146,0,6/26/2018,2392,6/26/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2483,KU0146,0,8/23/2018,2392,8/23/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2484,KU0146,0,9/5/2018,2343,9/7/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2485,KU0146,0,11/5/2018,2343,11/5/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2486,KU0146,0,12/12/2018,2392,12/12/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
1672,KU0130,0,12/26/2016,2392,12/28/2016,2,RCHANNING,KU0046,12/8/2017,DNY,REQ
1908,KU0020,0,11/3/2016,2392,11/3/2016,2,RCHANNING,KU0046,12/8/2017,DNY,REQ
2499,KU0171,0,1/10/2018,2392,1/10/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2500,KU0171,0,1/18/2018,2392,1/18/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2501,KU0171,0,1/26/2018,2392,1/26/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2537,KU0171,0,10/1/2018,2392,10/1/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2538,KU0171,0,10/9/2018,2392,10/9/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2539,KU0171,0,10/17/2018,2392,10/17/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2540,KU0171,0,10/25/2018,2392,10/25/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2545,KU0171,0,12/3/2018,2392,12/3/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2546,KU0171,0,12/1/2018,2392,12/1/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2547,KU0171,0,12/19/2018,2392,12/19/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2548,KU0171,0,12/27/2018,2392,12/27/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2191,KU0171,0,5/19/2017,2392,5/19/2017,1,SAMPLE,KU0007,5/9/2017,APV, 
2194,KU0174,0,5/19/2017,2392,5/19/2017,1,SAMPLE,KU0007,5/9/2017,APV, 
2195,KU0172,0,6/12/2017,2392,6/12/2017,1,SAMPLE,KU0007,5/9/2017,APV, 
1915,KU0135,0,12/1/2016,2392,12/15/2016,5,RCHANNING,KU0046,5/26/2017,DNY,CAN
2397,KU0142,0,11/16/2017,2392,11/16/2017,1,JPATTERSON,KU0131,11/4/2017,APV, 
2440,KU0020,0,12/26/2017,2392,12/26/2017,1,CSTEVENSON,KU0020,12/6/2017,SUB,REQ
2442,KU0020,0,3/1/2018,2392,3/1/2018,1,CSTEVENSON,KU0020,12/6/2017,SUB,REQ
2443,KU0135,0,1/4/2018,2392,1/4/2018,4,CSTEVENSON,KU0020,12/6/2017,APV,CAN
2444,KU0102,0,1/31/2018,2392,1/31/2018,1,EDONAHUE,KU0102,12/6/2017,SUB,REQ
2448,KU0147,0,3/1/2018,2392,3/1/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2460,KU0149,0,11/21/2017,2343,11/21/2017,1,SAMPLE,KU0007,12/7/2017,SAV, 
2461,KU0149,0,1/8/2018,2392,1/8/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2462,KU0149,0,4/2/2018,2343,4/2/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2463,KU0149,0,5/1/2018,2392,5/1/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2464,KU0149,0,6/1/2018,2343,6/1/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2465,KU0149,0,7/2/2018,2392,7/2/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2466,KU0149,0,8/1/2018,2343,8/1/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2467,KU0149,0,9/3/2018,2392,9/3/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2468,KU0149,0,10/2/2018,2343,10/3/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2469,KU0149,0,11/1/2018,2392,11/1/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2470,KU0149,0,12/1/2018,2343,12/1/2018,1,SAMPLE,KU0007,12/7/2017,SAV, 
2487,KU0149,0,12/13/2017,2343,12/13/2017,1,SAMPLE,KU0007,12/10/2017,SAV, 
785,KU0148,0,8/29/2014,2343,8/29/2014,2,CSTEVENSON,KU0020,12/10/2017,APV,REQ
1071,KU0132,0,12/12/2014,2342,12/12/2014,2,CSTEVENSON,KU0020,12/10/2017,APV,REQ
2507,KU0171,0,3/20/2018,2392,3/20/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2508,KU0171,0,3/28/2018,2392,3/28/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2532,KU0171,0,8/28/2018,2392,8/28/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2541,KU0171,0,11/1/2018,2392,11/1/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2542,KU0171,0,11/9/2018,2392,11/12/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2543,KU0171,0,11/20/2018,2392,11/20/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2544,KU0171,0,11/28/2018,2392,11/28/2018,1,RCHANNING,KU0046,2/13/2018,SAV, 
2373,KU0173,0,6/14/2017,2392,6/14/2017,4,JPATTERSON,KU0131,10/4/2018,APV,CAN
2373,KU0173,0,6/14/2017,2392,6/14/2017,5,JPATTERSON,KU0131,10/4/2018,CAN,REQ
2608,KRE0007,0,2/27/2017,220437,10/14/2017,1,SAMPLE,KU0007,10/10/2018,SAV, 
2612,KU0131,0,1/1/2019,2343,1/31/2019,2,JPATTERSON,KU0131,12/7/2018,SAV, 
2613,KU0131,0,2/1/2019,2439,2/28/2019,1,JPATTERSON,KU0131,12/7/2018,SUB, 
2613,KU0131,0,2/1/2019,2439,2/28/2019,2,RCHANNING,KU0046,12/7/2018,APV, 
2631,KU0103,0,8/15/2019,2392,8/16/2019,1,SAMPLE,KU0007,9/4/2019,APV, 
2636,KU0140,0,8/1/2019,2392,8/1/2019,1,SAMPLE,KU0007,9/4/2019,APV, 
2639,KU0140,0,9/24/2019,2392,9/24/2019,1,SAMPLE,KU0007,9/4/2019,APV, 
2642,KU0172,0,9/9/2019,2343,9/9/2019,1,SAMPLE,KU0007,9/4/2019,APV, 
2643,KU0141,0,7/25/2019,2392,7/26/2019,1,SAMPLE,KU0007,9/4/2019,SUB, 
2644,KU0141,0,8/28/2019,2392,8/28/2019,1,SAMPLE,KU0007,9/4/2019,SUB, 
2648,KU0142,0,9/18/2019,2343,9/19/2019,1,SAMPLE,KU0007,9/4/2019,SUB, 
2654,KU0141,0,12/24/2019,2392,12/24/2019,1,SAMPLE,KU0007,9/4/2019,SUB, 
2609,KRE0011,0,2/5/2018,220437,7/4/2018,1,SAMPLE,KU0007,10/10/2018,SAV, 
2612,KU0131,0,1/1/2019,2343,1/31/2019,1,JPATTERSON,KU0131,12/7/2018,SAV, 
2612,KU0131,0,1/1/2019,2343,1/15/2019,3,JPATTERSON,KU0131,12/7/2018,SAV, 
2630,KU0103,0,9/16/2019,2392,9/16/2019,1,SAMPLE,KU0007,9/4/2019,APV, 
2632,KU0103,0,7/5/2019,2392,7/8/2019,1,SAMPLE,KU0007,9/4/2019,APV, 
2634,KU0131,0,8/1/2019,2392,8/2/2019,1,SAMPLE,KU0007,9/4/2019,APV, 
2638,KU0140,0,9/5/2019,2392,9/5/2019,1,SAMPLE,KU0007,9/4/2019,APV, 
2640,KU0172,0,7/15/2019,2343,7/15/2019,1,SAMPLE,KU0007,9/4/2019,APV, 
2651,KU0131,0,12/19/2019,2392,12/20/2019,1,JPATTERSON,KU0131,9/4/2019,APV, 
2607,KRE0004,0,2/3/2017,220245,8/21/2017,1,SAMPLE,KU0007,10/10/2018,SAV, 
2612,KU0131,0,1/1/2019,2343,1/15/2019,4,JPATTERSON,KU0131,12/7/2018,SUB, 
2653,KU0141,0,11/18/2019,2392,11/19/2019,1,SAMPLE,KU0007,9/4/2019,SUB, 
2645,KU0141,0,9/26/2019,2392,9/27/2019,2,JPATTERSON,KU0141,9/4/2019,CAN,REQ
2629,KU0103,0,9/6/2019,2392,9/6/2019,1,SAMPLE,KU0007,9/4/2019,APV, 
2635,KU0131,0,9/20/2019,2392,9/20/2019,1,JPATTERSON,KU0131,9/4/2019,APV, 
2641,KU0172,0,8/20/2019,2343,8/20/2019,1,SAMPLE,KU0007,9/4/2019,APV, 
2646,KU0142,0,7/31/2019,2343,7/31/2019,1,SAMPLE,KU0007,9/4/2019,SUB, 
2647,KU0142,0,8/27/2019,2343,8/28/2019,1,SAMPLE,KU0007,9/4/2019,SUB, 
2649,KU0131,0,10/14/2019,2392,10/16/2019,1,JPATTERSON,KU0131,9/4/2019,APV, 
2652,KU0141,0,10/14/2019,2392,10/14/2019,1,SAMPLE,KU0007,9/4/2019,SUB, 
2659,KU0130,0,9/16/2019,2343,9/30/2019,1,ABSMITH,KU0130,9/6/2019,SUB,REQ
2614,KY0001,0,2/18/2019,70979,2/26/2019,1,SAMPLE,KU0007,1/31/2019,SAV, 
2615,KY0005,0,1/7/2019,70412,1/20/2019,1,SAMPLE,KU0007,1/31/2019,SAV, 
2616,KY0019,0,2/11/2019,70979,2/14/2019,1,SAMPLE,KU0007,1/31/2019,SAV, 
2617,KY0020,0,2/4/2019,70390,2/24/2019,1,SAMPLE,KU0007,1/31/2019,SAV, 
2619,KY0008,0,3/1/2019,70361,4/11/2019,1,SAMPLE,KU0007,1/31/2019,SAV, 
2637,KU0140,0,7/15/2019,2392,7/15/2019,1,SAMPLE,KU0007,9/4/2019,APV, 
2645,KU0141,0,9/26/2019,2392,9/27/2019,1,SAMPLE,KU0007,9/4/2019,SUB, 
2650,KU0131,0,11/11/2019,2392,11/11/2019,1,JPATTERSON,KU0131,9/4/2019,APV, 
2656,KU0141,0,9/24/2019,2392,9/25/2019,1,SAMPLE,KU0007,9/4/2019,SUB, 
2609,KRE0011,0,2/5/2018,220437,7/4/2018,2,SAMPLE,KU0007,10/10/2018,SAV, 
2633,KU0131,0,7/8/2019,2392,7/8/2019,1,SAMPLE,KU0007,9/4/2019,APV, 
2374,KU0173,0,7/25/2017,2392,7/25/2017,4,JPATTERSON,KU0131,10/4/2018,APV,CAN
2374,KU0173,0,7/25/2017,2392,7/25/2017,5,JPATTERSON,KU0131,10/4/2018,CAN,REQ
2612,KU0131,0,1/1/2019,2343,1/31/2019,5,RCHANNING,KU0046,12/7/2018,APV, 
2618,KY0006,0,3/4/2019,70979,3/15/2019,1,SAMPLE,KU0007,1/31/2019,SAV, 
2610,KWG102,0,1/5/2019,40602,5/3/2019,1,SAMPLE,KU0007,12/3/2018,SAV, 
2655,KU0141,0,12/5/2019,2392,12/6/2019,1,SAMPLE,KU0007,9/4/2019,SUB, 
2670,KU0426,0,2/3/2025,2344,2/3/2025,1,EGRAVES,KU0426,2/3/2025,SUB,REQ
2668,KU0101,0,5/24/2024,2392,5/24/2024,1,NCSU1,KU0007,5/24/2024,SUB,REQ
2654,KU0141,0,12/24/2019,2392,12/24/2019,2,NCSU1,KU0007,5/24/2024,SAV, 
2669,KU0101,0,5/23/2024,2392,5/23/2024,1,NCSU1,KU0007,5/24/2024,SUB,REQ
2663,K0G002,0,9/6/2022,2392,9/6/2022,1,INICHTA,K0G002,9/6/2022,SUB,REQ
